name,id,latitude,longitude,elevation
TOMTABACKEN,25490.0,57.498,14.464,1168.0
TORPABRON,25150.0,58.2,12.154,56.0
TORPSHAMMAR,23430.0,62.494,16.277,328.0
TORUP,26180.0,56.949,13.06,427.0
TULLINGE,24690.0,59.178,17.909,148.0
ULLARED,25390.0,57.113,12.773,400.0
UMEA,22860.0,63.792,20.283,46.0
UNGSKAR,26660.0,56.041,15.804,10.0
UPPSALA,24580.0,59.897,17.589,69.0
UTKLIPPAN,26320.0,55.953,15.703,10.0
VADEROARNA,25010.0,58.576,11.066,79.0
VAJMAT,21460.0,66.505,19.675,1066.0
VASTMARKUM,22600.0,63.124,18.252,469.0
VAXJO,26480.0,56.846,14.83,656.0
VAXJO AP,26410.0,56.929,14.728,610.0
VIDSEL,21540.0,65.875,20.15,597.0
VILHELMINA,22450.0,64.58,16.839,1145.0
VINGA,25160.0,57.632,11.605,59.0
VISBY,25900.0,57.661,18.343,138.0
VISINGSO,25480.0,58.095,14.406,312.0
YLINENJARVI,21990.0,66.622,23.463,433.0
AADORF-TAENIKON,66790.0,47.48,8.905,1772.0
ACQUAROSSA-COMPROVASCO,67560.0,46.459,8.936,1811.0
ADELBODEN,67350.0,46.492,7.561,4357.0
AIGLE,67120.0,46.327,6.924,1257.0
ALPNACH AP,66580.0,46.943,8.286,1460.0
ALTDORF,66720.0,46.887,8.622,1480.0
ALTENRHEIN,66900.0,47.484,9.567,1306.0
ANDEER,67870.0,46.61,9.432,3241.0
BASEL-BINNINGEN,66010.0,47.541,7.584,1040.0
BERN BELPMOOS AP,66300.0,46.906,7.505,1673.0
BERN ZOLLIKOFEN,66310.0,46.991,7.464,1860.0
BEZNAU,66460.0,47.557,8.233,1073.0
BIERE,67040.0,46.525,6.343,2244.0
BUCHS-AARAU,66330.0,47.384,8.079,1276.0
BUFFALORA,67780.0,46.648,10.267,6463.0
BULLET-LA FRETAZ,66190.0,46.841,6.576,3970.0
CHASSERAL,66050.0,47.132,7.054,5351.0
CHUR,67860.0,46.87,9.531,1824.0
CIMETTA,67590.0,46.201,8.792,5407.0
COL DU GRAND ST BERNARD,67170.0,45.869,7.171,8133.0
CRESSIER,66060.0,47.047,7.059,1414.0
DAVOS,67840.0,46.813,9.844,5223.0
DISENTIS-SEDRUN,67820.0,46.707,8.853,3871.0
DUEBENDORF AP,68070.0,47.402,8.634,1427.0
EBNAT-KAPPEL,66930.0,47.273,9.109,2044.0
EGOLZWIL,66480.0,47.179,8.005,1713.0
EMMEN AP,66130.0,47.084,8.296,1401.0
ENGELBERG,66550.0,46.822,8.411,3402.0
EVOLENE-VILLAZ,67220.0,46.112,7.509,5997.0
FAHY-BONCOURT,66160.0,47.424,6.941,1959.0
GENEVA COINTRIN,67000.0,46.248,6.128,1411.0
GISWIL,66570.0,46.849,8.19,1558.0
GLARUS,66850.0,47.035,9.067,1699.0
GOESGEN,66260.0,47.363,7.974,1247.0
GRENCHEN,66320.0,47.179,7.415,1407.0
GRIMSEL-HOSPIZ,67440.0,46.572,8.333,6447.0
GUETSCH OB ANDERMATT,67500.0,46.653,8.615,7493.0
GUETTINGEN,66210.0,47.602,9.279,1444.0
HINTERRHEIN,67881.0,46.524,9.184,5308.0
HOERNLI,66890.0,47.371,8.942,3688.0
INTERLAKEN AP,67340.0,46.672,7.87,1900.0
JUNGFRAUJOCH,67300.0,46.547,7.985,11732.0
LA CHAUX-DE-FONDS,66120.0,47.083,6.792,3340.0
LA DOLE,67020.0,46.425,6.099,5479.0
LAEGEREN,66690.0,47.482,8.397,2766.0
LE MOLESON,66090.0,46.546,7.018,6473.0
LEIBSTADT,66660.0,47.597,8.188,1119.0
LOCARNO MAGADINO AP,67620.0,46.166,8.882,650.0
LOCARNO-MONTI,67600.0,46.172,8.787,1247.0
LUGANO,67700.0,46.004,8.96,915.0
LUZERN,66500.0,47.036,8.301,1496.0
MEIRINGEN,66140.0,46.743,8.11,1900.0
MOEHLIN,66410.0,47.572,7.878,1115.0
MONTANA,67240.0,46.299,7.461,4948.0
MOTTEC,67160.0,46.148,7.624,5184.0
MUEHLEBERG,66360.0,46.973,7.278,1585.0
NAPF,66390.0,47.005,7.94,4613.0
NEUCHATEL,66040.0,47.0,6.953,1598.0
NYON-CHANGINS,67050.0,46.401,6.228,1417.0
PAYERNE,66100.0,46.812,6.942,1611.0
PILATUS,66590.0,46.979,8.252,6923.0
PIOTTA,67530.0,46.515,8.688,3333.0
PIZ CORVATSCH,67910.0,46.418,9.821,10823.0
PLAFFEIEN,66280.0,46.748,7.266,3415.0
POSCHIAVO-ROBBIA,67940.0,46.347,10.063,3540.0
PULLY,67110.0,46.512,6.667,1516.0
ROBIEI,67510.0,46.443,8.513,6204.0
RUENENBERG,66450.0,47.434,7.879,2001.0
SAENTIS,66800.0,47.249,9.344,8202.0
SALEN-REUTENEN,66230.0,47.651,9.024,2362.0
SAMEDAM,67920.0,46.526,9.879,5610.0
SAN BERNARDINO,67830.0,46.464,9.185,5374.0
SCHAFFHAUSEN,66200.0,47.69,8.62,1434.0
SCHUEPFHEIM,66510.0,46.947,8.012,2441.0
SCUOL,67980.0,46.793,10.283,4249.0
SION AP,67200.0,46.219,7.33,1581.0
ST GALLEN,66810.0,47.426,9.399,2552.0
STABIO,67710.0,45.843,8.932,1155.0
ULRICHEN,67450.0,46.505,8.308,4419.0
VISP,67270.0,46.303,7.843,2106.0
WAEDENSWIL,66730.0,47.221,8.678,1598.0
WEISSFLUHJOCH,67800.0,46.833,9.806,8750.0
WYNAU,66430.0,47.255,7.787,1365.0
ZERMATT,67480.0,46.029,7.752,5381.0
ZUERICH-AFFOLTERN,66640.0,47.428,8.518,1447.0
ZUERICH-FLUNTERN,66600.0,47.378,8.566,1831.0
ZURICH AP,66700.0,47.48,8.536,1417.0
AL NABK,400830.0,34.033,36.717,4373.0
ALEPPO INTL,400070.0,36.181,37.224,1276.0
AR RAQQAH,400390.0,35.933,39.017,807.0
BASSEL AL ASSAD INTL,400250.0,35.401,35.949,157.0
DAMASCUS INTL,400800.0,33.412,36.516,2021.0
DARAA,400950.0,32.6,36.1,1781.0
DEIR EZ-ZUR,400450.0,35.285,40.176,699.0
HAMA,400300.0,35.117,36.75,994.0
LATAKIA,400220.0,35.533,35.767,23.0
PALMYRA,400610.0,34.557,38.317,1322.0
QAMISHLI,400010.0,37.021,41.191,1480.0
SAFITA,400660.0,34.817,36.133,1178.0
CHIANG KAI SHEK INTL,466860.0,25.078,121.233,108.0
CHIAYI,467480.0,23.496,120.433,89.0
CHIAYI AP,467460.0,23.462,120.393,85.0
CHIHHANG AB,467600.0,22.793,121.182,121.0
DONGSHA DAO,597920.0,20.701,116.73,20.0
GANGSHAN,467450.0,22.783,120.262,33.0
HENGCHUN,467590.0,22.004,120.746,79.0
HENGCHUN AP,467520.0,22.041,120.73,46.0
HSINCHU,467560.0,24.818,120.939,26.0
HSINCHU CITY,467570.0,24.828,121.014,89.0
HUALIEN,466990.0,23.975,121.613,52.0
HUALIEN AP,467630.0,24.023,121.618,52.0
KAOHSIUNG,467440.0,22.566,120.316,7.0
KAOHSIUNG INTL,467400.0,22.577,120.35,26.0
KEELUNG,466940.0,25.133,121.74,89.0
KINMEN,467360.0,24.428,118.359,92.0
LANYU,467620.0,22.037,121.558,1063.0
MAGONG,467340.0,23.569,119.628,102.0
MATSU NANGAN,466890.0,26.16,119.958,223.0
PENGHU,467350.0,23.566,119.563,36.0
PENGJIA YU,466950.0,25.628,122.08,335.0
PINGTUNG NORTH,467580.0,22.7,120.482,98.0
PINGTUNG SOUTH,467500.0,22.672,120.462,79.0
SUAO,467060.0,24.597,121.857,82.0
TAICHUNG,467490.0,24.146,120.684,276.0
TAICHUNG INTL,467700.0,24.265,120.621,663.0
TAICHUNG SHUINAN AP,467510.0,24.186,120.654,377.0
TAICHUNG WUQI,467770.0,24.256,120.523,105.0
TAINAN,467410.0,22.993,120.205,135.0
TAINAN AP,467430.0,22.95,120.206,62.0
TAIPEI,466920.0,25.033,121.515,30.0
TAIPEI SONGSHAN,466960.0,25.069,121.552,20.0
TAIPING ISLAND,469020.0,10.377,114.365,16.0
TAITUNG,467660.0,22.752,121.155,30.0
TAOYUAN,466970.0,25.056,121.243,151.0
YILAN CITY,467080.0,24.764,121.757,23.0
DANGHARA,388470.0,38.067,69.283,2195.0
DEHAVZ,387340.0,39.45,70.2,8402.0
DUSHANBE,388360.0,38.583,68.733,2625.0
ISAMBAJ,388380.0,38.05,68.35,1847.0
ISTARVSHAN,387130.0,39.9,68.983,3297.0
KAIRAKUM,385980.0,40.267,69.817,1138.0
KHOROG,389540.0,37.501,71.515,6814.0
KHOVALING,388460.0,38.367,69.983,4816.0
KHUJAND,385990.0,40.215,69.695,1401.0
LYAKHSH,387440.0,38.317,71.267,5528.0
MADRUSHKAT,387250.0,39.433,69.667,7329.0
OBSERVATORIYA SANGLOK,388440.0,38.261,69.218,7346.0
PANJ,389470.0,37.233,69.083,1073.0
PARKHAR,389440.0,37.483,69.383,1467.0
QURGONTEPPA,389330.0,37.817,68.783,1407.0
BUKOBA,637290.0,-1.333,31.821,3730.0
DAR ES SALAAM INTL,638940.0,-6.878,39.203,184.0
DODOMA,638620.0,-6.17,35.753,3675.0
IRINGA,638870.0,-7.669,35.752,4678.0
KIGOMA,638010.0,-4.883,29.633,2904.0
KILIMANJARO INTL,637910.0,-3.429,37.074,2933.0
MOROGORO,638660.0,-6.833,37.65,1726.0
MTWARA,639710.0,-10.339,40.182,371.0
MUSOMA,637330.0,-1.496,33.802,3763.0
MWANZA,637560.0,-2.444,32.933,3763.0
SUMBAWANGA,638810.0,-7.967,31.63,6309.0
TABORA,638320.0,-5.083,32.833,3904.0
ZANZIBAR,638700.0,-6.222,39.225,56.0
ARANYAPRATHET,484620.0,13.689,102.504,161.0
AYUTTHAYA,484150.0,14.535,100.725,33.0
BANG NA AGROMET,484530.0,13.666,100.606,20.0
BANGKOK DON MUEANG INTL,484560.0,13.913,100.607,10.0
BANGKOK METROPOLIS,484550.0,13.726,100.56,13.0
BHUMIBOL DAM,483770.0,17.244,99.002,472.0
BUA CHUM,484180.0,15.267,101.187,167.0
BURERAM,484370.0,15.227,103.244,604.0
CHACHOENGSAO AGROMET,484580.0,13.567,101.454,230.0
CHAINAT AGROMET,484020.0,15.158,100.191,56.0
CHAING RAI ARGOMET,483040.0,19.872,99.779,1316.0
CHAIYAPHUM,484030.0,15.812,102.029,604.0
CHANTHABURI,484800.0,12.61,102.104,13.0
CHAWANG,485570.0,8.424,99.506,98.0
CHIANG MAI INTL,483270.0,18.771,98.969,1030.0
CHIANG RAI,483030.0,19.961,99.881,1289.0
CHOK CHAI,484340.0,14.738,102.168,633.0
CHON BURI SATTAHIP,484590.0,13.356,100.982,7.0
CHUMPHON,485170.0,10.499,99.188,20.0
DOI MU SOE AGROMET,483870.0,16.752,98.936,2848.0
HAT YAI INTL,485690.0,6.933,100.393,89.0
HUA HIN,484750.0,12.578,99.954,20.0
HUAI PONG AGROMET,484790.0,12.735,101.135,148.0
KABINBURI,484390.0,13.986,101.704,39.0
KAMALASAI,483900.0,16.332,103.587,463.0
KAMPHAENG PHET,483800.0,16.487,99.527,269.0
KANCHANA BURI,484500.0,14.023,99.536,95.0
KHLONG YAI,485010.0,11.78,102.878,13.0
KHO HONG AGROMET,485710.0,7.019,100.498,33.0
KHON KAEN,483810.0,16.467,102.784,669.0
KHOUN KHAN,485700.0,6.654,100.083,20.0
KO LANTA,485660.0,7.533,99.05,10.0
KO SAMUI,485500.0,9.467,100.05,16.0
KO SICHANG,484600.0,13.163,100.803,89.0
KOSUMPHISAI,483820.0,16.245,103.069,505.0
KRABI,485630.0,8.104,98.975,102.0
LAMPANG,483280.0,18.278,99.506,801.0
LAMPANG AGROMET,483340.0,18.325,99.301,1047.0
LAMPHUN,483290.0,18.567,99.038,978.0
LOEI,483530.0,17.453,101.731,833.0
LOEI AGROMET,483500.0,17.409,101.729,866.0
LOMSAK,483740.0,16.774,101.245,476.0
LOP BURI,484260.0,14.8,100.628,36.0
MAE HONG SON,483000.0,19.301,97.976,928.0
MAE SARIANG,483250.0,18.175,97.934,699.0
MAE SOT,483750.0,16.703,98.542,646.0
MUKDAHAN,483830.0,16.533,104.717,459.0
NAKHON PHANOM,483570.0,17.41,104.776,486.0
NAKHON PHANOM AGROMET,483580.0,17.412,104.779,502.0
NAKHON RATCHASIMA,484310.0,14.968,102.086,614.0
NAKHON SAWAN,484000.0,15.672,100.132,115.0
NAKHON SI THAMMARAT,485520.0,8.546,99.94,20.0
NAKHONPATHOM,484510.0,14.012,99.97,33.0
NAKHONSI THAMMARAT AGROMET,485540.0,8.359,100.059,10.0
NAN,483310.0,18.767,100.763,663.0
NAN AGROMET,483330.0,18.864,100.742,869.0
NANGRONG,484360.0,14.631,102.721,597.0
NARATHIWAT,485830.0,6.427,101.825,16.0
NONG KHAI,483520.0,17.865,102.747,577.0
NONG PHLUB AGROMET,484740.0,12.589,99.735,354.0
NONGBUALAMPHU,483600.0,17.232,102.429,748.0
PAKCHONG AGROMET,484350.0,14.644,101.318,1273.0
PATHUMTHANI,484190.0,14.116,100.62,23.0
PATTANI,485800.0,6.79,101.147,20.0
PHATTHALUNG AGROMET,485600.0,7.581,100.166,13.0
PHATTHAYA,484610.0,12.923,100.866,200.0
PHAYAO,483100.0,19.193,99.884,1309.0
PHETCHABUN,483790.0,16.435,101.152,381.0
PHETCHABURI,484650.0,12.999,100.061,13.0
PHITSANULOK,483780.0,16.796,100.276,151.0
PHLIU AGROMET,484810.0,12.511,102.17,79.0
PHRAE,483300.0,18.129,100.163,535.0
PHRASANG,485560.0,8.572,99.255,46.0
PHUKET,485640.0,7.883,98.4,13.0
PHUKET INTL,485650.0,8.113,98.317,82.0
PICHIT AGROMET,483860.0,16.339,100.367,128.0
PRACHIN BURI,484300.0,14.051,101.369,20.0
PRACHUAP,485000.0,11.835,99.81,20.0
RANONG,485320.0,9.778,98.585,56.0
RATCHA BURI AGROMET,484640.0,13.488,99.796,30.0
RAYONG,484780.0,12.634,101.34,16.0
ROI ET,484050.0,16.052,103.664,466.0
ROI ET AGROMET,484040.0,16.075,103.604,512.0
SA-DAO,485740.0,6.789,100.41,82.0
SAKON NAKHON,483560.0,17.16,104.133,564.0
SAKON NAKHON AGROMET,483550.0,17.117,104.05,630.0
SAMUTPRAKAN AGROMET,484200.0,13.517,100.762,10.0
SATTAHIP,484770.0,12.693,100.982,69.0
SAWI AGROMET,485200.0,10.331,99.092,43.0
SI SAKET AGROMET,484090.0,15.085,104.331,423.0
SONGKHLA,485680.0,7.187,100.608,13.0
SRAKAEW,484400.0,13.792,102.033,141.0
SUKHOTHAI,483720.0,17.107,99.8,164.0
SUPHAN BURI,484250.0,14.474,100.139,30.0
SURAT THANI,485510.0,9.133,99.152,23.0
SURAT THANI AGROMET,485550.0,9.143,99.636,121.0
SURIN,484320.0,14.874,103.499,482.0
SURIN AGROMET,484330.0,14.891,103.452,476.0
SUVARNABHUMI INTL,484290.0,13.686,100.767,20.0
TAK,483760.0,16.88,99.14,417.0
TAKFA AGROMET,484010.0,15.35,100.53,308.0
TAKUA PA,485610.0,8.684,98.252,26.0
THA PHRA AGROMET,483840.0,16.335,102.827,545.0
THA TUM,484160.0,15.316,103.68,423.0
THA WANG PHA,483150.0,19.123,100.813,778.0
THOEN,483240.0,17.636,99.245,630.0
THONG PHAPHUM,484210.0,14.742,98.636,325.0
TRANG,485670.0,7.509,99.617,66.0
TUNG CHANG,483070.0,19.408,100.883,1099.0
U THONG AGROMET,484270.0,14.304,99.865,23.0
UBON RATCHATHANI,484070.0,15.251,104.87,407.0
UBON RATCHATHANI AGROMET,484080.0,15.233,105.033,427.0
UDON THANI,483540.0,17.377,102.809,584.0
UMPHANG,483850.0,16.025,98.86,1509.0
UTTARADIT,483510.0,17.624,100.097,210.0
WICHIAN BURI,484130.0,15.657,101.105,230.0
YALA AGROMET,485810.0,6.515,101.274,118.0
ATAKPAME,653760.0,7.583,1.117,1319.0
LOME,653870.0,6.166,1.255,72.0
MANGO,653520.0,10.367,0.467,479.0
SOKODE,653610.0,8.983,1.15,1270.0
FUAAMOTU,917920.0,-21.241,-175.15,125.0
HAAPAI,917840.0,-19.777,-174.341,30.0
VAVAU,917790.0,-18.583,-173.967,230.0
ANR ROBINSON INTL,789613.0,11.15,-60.833,39.0
PIARCO INTL,789700.0,10.595,-61.337,39.0
BIZERTE,607140.0,37.245,9.791,20.0
DJERBA ZARZIS,607690.0,33.875,10.775,20.0
ENFIDHA,607310.0,36.083,10.433,20.0
GABES,607650.0,33.877,10.103,26.0
GAFSA,607450.0,34.422,8.823,1060.0
JENDOUBA,607250.0,36.483,8.8,472.0
KAIROUAN,607350.0,35.667,10.1,223.0
KELIBIA,607200.0,36.85,11.083,98.0
MONASTIR,607400.0,35.758,10.755,7.0
SFAX THYNA,607500.0,34.718,10.691,85.0
SIDI BOUZID,607480.0,35.0,9.483,1165.0
TABARKA,607100.0,36.98,8.877,230.0
THALA,607380.0,35.55,8.683,3583.0
TOZEUR NEFTA,607600.0,33.94,8.111,289.0
TUNIS CARTHAGE,607150.0,36.851,10.214,23.0
ADANA INCIRLIK,173500.0,37.001,35.418,217.0
ADANA SAKIRPASA,173520.0,36.982,35.28,66.0
AFYONKARAHISAR,171890.0,38.733,30.6,3284.0
AKHISAR,171840.0,38.911,27.823,305.0
ALANYA,173100.0,36.55,31.98,20.0
ANKARA BOLGE,171300.0,39.973,32.863,2923.0
ANKARA ESENBOGA,171280.0,40.128,32.995,3127.0
ANKARA ETIMESGUT,171290.0,39.95,32.689,2654.0
ANKARA GUVERCINLIK,171310.0,39.935,32.741,2694.0
ANKARA MURTED,171270.0,40.079,32.566,2766.0
ANTALYA BOLGE,173020.0,36.885,30.683,154.0
ANTALYA HAVALIMANI,173000.0,36.899,30.8,177.0
AYDIN,172340.0,37.85,27.85,184.0
BALIKESIR,171500.0,39.617,27.917,335.0
BANDIRMA,171150.0,40.316,27.972,138.0
BATMAN,172820.0,37.933,41.117,1772.0
BILECIK,171200.0,40.15,29.968,1768.0
BINGOL,172030.0,38.885,40.501,3862.0
BODRUM,172900.0,37.033,27.44,85.0
BOLU,170700.0,40.734,31.602,2438.0
BURSA,171160.0,40.231,29.013,328.0
CANAKKALE,171120.0,40.141,26.399,20.0
CENGIZ TOPEL,172005.0,40.735,30.083,184.0
CORLU,170540.0,41.133,27.917,525.0
CORUM,170840.0,40.546,34.936,2546.0
DALAMAN,172950.0,36.723,28.79,16.0
DENIZLI,172370.0,37.762,29.092,1394.0
DENZILI CARDAK,172375.0,37.786,29.701,2795.0
DIKILI,171800.0,39.074,26.888,10.0
DIYARBAKIR,172800.0,37.897,40.202,2211.0
EDIRNE,170500.0,41.677,26.551,167.0
ELAZIG,172020.0,38.606,39.297,2890.0
ERZINCAN,170920.0,39.716,39.525,3786.0
ERZURUM,170960.0,39.953,41.19,5768.0
ERZURUM BOLGE,170950.0,39.906,41.254,6102.0
ESKISEHIR ANADOLU,172006.0,39.81,30.519,2589.0
ESKISEHIR HAVALIMANI,171240.0,39.781,30.58,2579.0
FINIKE,173750.0,36.303,30.146,7.0
GOKCEADA,171100.0,40.203,25.884,62.0
GOLCUK DUMLUPINAR,170670.0,40.727,29.807,59.0
HATAY,173725.0,36.365,36.284,259.0
INEBOLU,170240.0,41.979,33.763,210.0
ISKENDERUN,173700.0,36.592,36.158,13.0
ISPARTA,172400.0,37.785,30.567,3271.0
ISPARTA SULEYMAN DEMIREL,172410.0,37.855,30.368,2835.0
ISTANBUL ATATURK,170600.0,40.967,28.817,108.0
IZMIR ADNAN MENDERES,172190.0,38.295,27.148,394.0
IZMIR CIGLI,172180.0,38.513,27.014,16.0
IZMIR GUZELYALI,172200.0,38.395,27.082,95.0
KAHRAMANMARAS,172550.0,37.6,36.933,1877.0
KAPADOKYA,171940.0,38.767,34.533,3100.0
KARS,170980.0,40.564,43.112,5889.0
KAYSERI ERKILET,171950.0,38.773,35.491,3458.0
KIRIKKALE,171350.0,39.843,33.518,2454.0
KIRSEHIR,171600.0,39.164,34.156,3304.0
KONYA,172440.0,37.984,32.574,3383.0
MALATYA ERHAC,172000.0,38.434,38.093,2785.0
MERZIFON,170820.0,40.836,35.526,1755.0
MILAS BODRUM,172910.0,37.251,27.664,20.0
MUGLA,172920.0,37.209,28.367,2119.0
NIGDE,172500.0,37.959,34.68,3970.0
OGUZELI,172600.0,36.947,37.471,2316.0
SABIHA GOKCEN,170630.0,40.898,29.303,325.0
SAMSUN,170300.0,41.344,36.256,13.0
SAMSUN CARSAMBA,170310.0,41.258,36.556,23.0
SANLIURFA,172700.0,37.16,38.787,1801.0
SANLIURFA GAP,172710.0,37.445,38.904,2697.0
SILIFKE,173300.0,36.382,33.937,49.0
SINOP,170260.0,42.03,35.154,105.0
SIVAS,170900.0,39.744,37.002,4216.0
TEKIRDAG,170560.0,40.958,27.496,10.0
TOKAT,170860.0,40.331,36.558,1995.0
TRABZON,170380.0,40.995,39.783,112.0
TULGA,171970.0,38.35,38.25,3054.0
USAK,171880.0,38.683,29.4,3015.0
VAN FERITMELEN,171700.0,38.468,43.332,5479.0
YENISEHIR,171180.0,40.255,29.563,764.0
ZONGULDAK,170220.0,41.45,31.779,449.0
ASHGABAT,388800.0,37.987,58.361,692.0
BAHARLY,387740.0,38.433,57.417,522.0
BAYRAMALY,388950.0,37.6,62.183,787.0
BEREKET,386470.0,39.25,55.517,102.0
CHAGYL,385110.0,40.78,55.382,377.0
DARGAN-ATA,385450.0,40.467,62.283,466.0
DASHOGUZ,383920.0,41.761,59.827,269.0
EKEDGE,383880.0,41.033,57.767,203.0
ERBENT,386560.0,39.317,58.6,285.0
ESENGULY,387500.0,37.467,53.967,-72.0
GUSHGY,389870.0,35.283,62.35,2051.0
GYZYLARBAT,387630.0,38.983,56.283,302.0
KAZANARYK,388060.0,38.467,64.367,696.0
KERKI,389110.0,37.833,65.2,787.0
KOYTENDAG,389150.0,37.517,66.017,869.0
MARY,384573.0,37.619,61.897,728.0
SERAKHS,389740.0,36.533,61.217,902.0
TEJEN,388860.0,37.383,60.517,610.0
TURKMENABAT,386870.0,39.083,63.6,623.0
TURKMENBASHI,381412.0,40.063,53.007,279.0
UCH-ADZHI,387990.0,38.083,62.8,607.0
VAIAKU,916430.0,-8.522,179.198,7.0
ENTEBBE INTL,637050.0,0.042,32.444,3783.0
BAKHMUT,345100.0,48.557,38.015,407.0
BORYSPIL,333470.0,50.334,30.949,400.0
CHERKASY,334870.0,49.409,32.003,351.0
CHERNIHIV,331350.0,51.444,31.2,463.0
CHERNIVTSI,336580.0,48.266,25.972,807.0
CHORNOMORSKE,339240.0,45.522,32.716,33.0
DNIPROPETROVSK,345040.0,48.36,35.085,469.0
DONETSK,345190.0,48.072,37.727,738.0
FEODOSIA,339760.0,45.042,35.382,85.0
GOSTOMEL,333451.0,50.603,30.192,518.0
HENICHESK,339100.0,46.164,34.807,49.0
IVANO-FRANKIVSK,335260.0,48.889,24.689,919.0
IZMAIL,338890.0,45.37,28.851,98.0
IZYUM,344150.0,49.187,37.289,256.0
KARHIV,343000.0,49.928,36.282,509.0
KERCH,339830.0,45.374,36.415,161.0
KHERSON,339020.0,46.738,32.709,177.0
KHMELNYTSKYI,334290.0,49.354,26.938,1148.0
KIRILLOVKA,346090.0,47.33,36.335,725.0
KOBELYAKY,336210.0,49.154,34.208,387.0
KONOTOP,332610.0,51.241,33.187,489.0
KROPYVNYSTKYI,337110.0,48.544,32.283,561.0
KRYVYI RIH,337910.0,48.054,33.211,407.0
KYIV,333450.0,50.392,30.536,548.0
LUBNY,333770.0,50.016,32.987,518.0
LUHANSK,345230.0,48.566,39.234,203.0
LUHANSK INTL,330001.0,48.417,39.374,636.0
LVIV,333930.0,49.807,23.965,1060.0
LYUBASHIVKA,337610.0,47.851,30.268,600.0
MARIUPOL,347120.0,47.042,37.484,230.0
MOHYLIV-PODILSKYI,336630.0,48.452,27.78,256.0
MYRONIVKA,334660.0,49.646,31.083,502.0
NIZHYN,332460.0,51.038,31.9,413.0
NOVA KAKHOVKA,338690.0,46.789,33.359,82.0
ODESA,338370.0,46.441,30.77,138.0
POLTAVA,335060.0,49.609,34.545,525.0
RIVNE INTL,333010.0,50.602,26.153,758.0
SARNY,330880.0,51.313,26.614,512.0
SEMENIVKA,330490.0,52.191,32.574,528.0
SHEPETIVKA,333170.0,50.161,27.037,912.0
SIMFEROPOL,339460.0,45.04,33.967,594.0
SUMY,332750.0,50.859,34.749,594.0
SVITLOVODSK,336140.0,49.071,33.249,276.0
TERNOPIL,334150.0,49.528,25.691,1079.0
UMAN,335870.0,48.767,30.233,709.0
UZHHOROD,336310.0,48.633,22.261,407.0
VINNYTSIA,335620.0,49.248,28.604,978.0
VOLODYMYR-VOLYNSKY,331770.0,50.833,24.344,636.0
VOZNESENSK,337770.0,47.583,31.32,112.0
YALTA,339900.0,44.481,34.155,236.0
ZAPORIZHZHIA,346010.0,47.879,35.083,367.0
ZHYTOMYR,333250.0,50.281,28.659,735.0
ABU DHABI BATEEN,412160.0,24.428,54.458,16.0
ABU DHABI INTL,412170.0,24.433,54.651,89.0
AL AIN INTL,412180.0,24.262,55.609,869.0
AL DHAFRA,412162.0,24.248,54.548,75.0
AL MAKTOUM INTL,412000.0,24.897,55.161,62.0
DUBAI INTL,411940.0,25.255,55.364,33.0
FUJAIRAH INTL,411980.0,25.112,56.324,151.0
RAS AL KHAIMAH INTL,411840.0,25.613,55.939,102.0
SHARJAH INTL,411960.0,25.329,55.517,112.0
ABERDARON,34050.0,52.789,-4.741,308.0
ABERDEEN DYCE,30910.0,57.205,-2.205,217.0
ABERPORTH,35020.0,52.139,-4.571,440.0
ABERPORTH BUOY 62301,996850.0,52.3,-4.5,0.0
ABOYNE,30800.0,57.076,-2.841,459.0
ALBEMARLE OUTSON,32380.0,55.02,-1.882,479.0
ALCONBURY,35620.0,52.367,-0.217,157.0
ALTNAHARRA,30440.0,58.288,-4.442,262.0
ANASURIA BUOY 62164,992900.0,57.2,0.8,98.0
ANDREWSFIELD,36840.0,51.896,0.451,285.0
AONACH MOR,30410.0,56.822,-4.969,3707.0
AUGHTON,33220.0,53.55,-2.917,184.0
AULTBEA,30340.0,57.859,-5.633,33.0
AVIEMORE,30630.0,57.206,-3.828,748.0
BALLYKELLY,39080.0,55.057,-7.007,16.0
BALLYPATRICK FOREST,39160.0,55.181,-6.155,512.0
BALTASOUND,30020.0,60.748,-0.856,49.0
BANGOR HARBOUR,39270.0,54.664,-5.668,36.0
BARRA,30350.0,57.033,-7.45,10.0
BEALACH NA BA,30390.0,57.418,-5.689,2536.0
BEDFORD,35600.0,52.227,-0.465,276.0
BELFAST INTL,39170.0,54.664,-6.225,269.0
BENBECULA,30220.0,57.481,-7.363,20.0
BENSON,36580.0,51.62,-1.099,187.0
BENTWATERS,35963.0,52.133,1.433,85.0
BINGLEY,33440.0,53.811,-1.867,876.0
BIRMINGHAM,35340.0,52.454,-1.748,328.0
BLACKPOOL,33180.0,53.774,-3.039,33.0
BOSCOMBE DOWN,37460.0,51.162,-1.755,407.0
BOULMER,32400.0,55.421,-1.601,69.0
BOURNEMOUTH INTL,38620.0,50.779,-1.836,39.0
BRACKNELL BEAUFORT,37630.0,51.383,-0.783,243.0
BRAWDY,36030.0,51.883,-5.117,364.0
BRENT A STATION 63113,996070.0,61.0,1.708,98.0
BRENT B STATION 63105,995440.0,61.0,1.692,98.0
BRIDLINGTON MRSC,32920.0,54.094,-0.176,49.0
BRIGHTON CITY,38760.0,50.836,-0.294,7.0
BRISTOL,37243.0,51.383,-2.719,623.0
BRISTOL FILTON,36280.0,51.517,-2.583,194.0
